asset,exchange,timestamp,open,high,low,close,volume
RELIANCE,NSE,2026-07-23 08:15:00+00:00,1272.5,1274.4,1272.5,1273.1,306481
RELIANCE,NSE,2026-07-23 08:30:00+00:00,1273.2,1273.2,1271.3,1272.0,313650
RELIANCE,NSE,2026-07-23 08:45:00+00:00,1272.2,1274.2,1271.5,1273.6,352732
RELIANCE,NSE,2026-07-23 09:00:00+00:00,1273.7,1274.9,1272.3,1272.9,470818
RELIANCE,NSE,2026-07-23 09:15:00+00:00,1272.9,1272.9,1268.2,1269.0,821867
RELIANCE,NSE,2026-07-23 09:30:00+00:00,1269.1,1272.9,1268.0,1271.4,2040536
RELIANCE,NSE,2026-07-23 09:45:00+00:00,1271.5,1278.9,1270.2,1272.6,2182438
RELIANCE,NSE,2026-07-24 03:45:00+00:00,1265.0,1271.0,1249.8,1264.8,1591445
RELIANCE,NSE,2026-07-24 04:00:00+00:00,1264.8,1266.9,1263.7,1266.8,496754
RELIANCE,NSE,2026-07-24 04:15:00+00:00,1266.8,1268.9,1265.4,1267.2,285993
RELIANCE,NSE,2026-07-24 04:30:00+00:00,1267.1,1268.7,1265.8,1268.7,275423
RELIANCE,NSE,2026-07-24 04:45:00+00:00,1268.5,1272.0,1267.9,1271.4,325007
RELIANCE,NSE,2026-07-24 05:00:00+00:00,1271.4,1271.9,1270.2,1270.6,229632
RELIANCE,NSE,2026-07-24 05:15:00+00:00,1270.5,1274.4,1270.5,1273.1,380068
RELIANCE,NSE,2026-07-24 05:30:00+00:00,1273.1,1275.0,1272.6,1274.7,304531
RELIANCE,NSE,2026-07-24 05:45:00+00:00,1274.7,1282.9,1274.3,1279.4,641842
RELIANCE,NSE,2026-07-24 06:00:00+00:00,1279.4,1281.5,1276.5,1281.0,416315
RELIANCE,NSE,2026-07-24 06:15:00+00:00,1281.2,1282.0,1279.5,1280.0,322981
RELIANCE,NSE,2026-07-24 06:30:00+00:00,1280.1,1280.9,1278.2,1278.9,216620
RELIANCE,NSE,2026-07-24 06:45:00+00:00,1278.9,1283.4,1278.3,1282.8,362582
RELIANCE,NSE,2026-07-24 07:00:00+00:00,1282.5,1283.0,1280.9,1282.8,249236
RELIANCE,NSE,2026-07-24 07:15:00+00:00,1282.8,1283.0,1281.4,1282.6,189489
RELIANCE,NSE,2026-07-24 07:30:00+00:00,1282.6,1282.6,1280.3,1281.2,205848
RELIANCE,NSE,2026-07-24 07:45:00+00:00,1281.2,1281.8,1280.4,1281.0,149557
RELIANCE,NSE,2026-07-24 08:00:00+00:00,1281.0,1281.0,1277.0,1278.3,249220
RELIANCE,NSE,2026-07-24 08:15:00+00:00,1278.2,1281.1,1277.4,1281.1,233860
RELIANCE,NSE,2026-07-24 08:30:00+00:00,1281.1,1281.5,1278.1,1278.8,239594
RELIANCE,NSE,2026-07-24 08:45:00+00:00,1278.8,1279.4,1277.1,1278.6,344730
RELIANCE,NSE,2026-07-24 09:00:00+00:00,1278.5,1279.0,1275.7,1276.7,334755
RELIANCE,NSE,2026-07-24 09:15:00+00:00,1276.7,1280.3,1276.7,1279.4,299732
RELIANCE,NSE,2026-07-24 09:30:00+00:00,1279.4,1279.9,1276.5,1278.2,716704
RELIANCE,NSE,2026-07-24 09:45:00+00:00,1278.3,1280.9,1277.8,1280.5,754303
RELIANCE,NSE,2026-07-27 03:45:00+00:00,1288.2,1288.7,1282.5,1283.4,612579
RELIANCE,NSE,2026-07-27 04:00:00+00:00,1283.4,1286.9,1283.3,1284.4,373425
RELIANCE,NSE,2026-07-27 04:15:00+00:00,1284.4,1284.7,1281.3,1283.5,286377
RELIANCE,NSE,2026-07-27 04:30:00+00:00,1283.4,1283.8,1281.9,1283.8,168140
RELIANCE,NSE,2026-07-27 04:45:00+00:00,1283.8,1284.0,1280.7,1282.1,172766
RELIANCE,NSE,2026-07-27 05:00:00+00:00,1282.3,1283.2,1280.5,1282.8,183055
RELIANCE,NSE,2026-07-27 05:15:00+00:00,1282.8,1283.0,1280.1,1281.1,277679
RELIANCE,NSE,2026-07-27 05:30:00+00:00,1281.6,1282.4,1281.0,1281.4,191508
RELIANCE,NSE,2026-07-27 05:45:00+00:00,1281.4,1283.9,1281.2,1282.7,187195
RELIANCE,NSE,2026-07-27 06:00:00+00:00,1282.6,1283.3,1281.8,1282.0,163894
RELIANCE,NSE,2026-07-27 06:15:00+00:00,1282.2,1283.4,1281.6,1282.4,181440
RELIANCE,NSE,2026-07-27 06:30:00+00:00,1282.5,1282.5,1279.2,1280.2,223285
RELIANCE,NSE,2026-07-27 06:45:00+00:00,1280.3,1280.9,1278.5,1279.3,176619
RELIANCE,NSE,2026-07-27 07:00:00+00:00,1279.4,1280.0,1278.6,1278.8,207159
RELIANCE,NSE,2026-07-27 07:15:00+00:00,1278.8,1280.0,1278.0,1279.4,227908
RELIANCE,NSE,2026-07-27 07:30:00+00:00,1279.4,1281.4,1279.0,1280.9,218466
